,Latitude,Longitude,Elevation,Time
412,52.0690691471,-1.3302122243,96.27,2017-07-25 09:37:12
413,52.0670202747,-1.3305478357,95.79,2017-07-25 09:37:22
414,52.0648385491,-1.3302330114,94.83,2017-07-25 09:37:34
415,52.0633041579,-1.3296180312,93.87,2017-07-25 09:37:45
416,52.0622663945,-1.3290254306,93.39,2017-07-25 09:37:56
417,52.0615662541,-1.328557888,95.31,2017-07-25 09:38:08
418,52.0612481609,-1.3283042517,95.79,2017-07-25 09:38:22
419,52.0612532739,-1.3282736577,94.35,2017-07-25 09:38:55
420,52.0612560399,-1.3282572292,93.87,2017-07-25 09:39:44
421,52.0610987954,-1.3281361107,92.9,2017-07-25 09:40:08
422,52.0605267305,-1.3276207075,93.87,2017-07-25 09:40:19
423,52.0595925674,-1.3266342413,93.87,2017-07-25 09:40:30
424,52.0582132414,-1.3248356525,93.39,2017-07-25 09:40:43
425,52.0568023156,-1.3222712092,93.87,2017-07-25 09:40:56
426,52.0554740354,-1.3189425878,93.87,2017-07-25 09:41:09
427,52.0536288433,-1.3139192294,94.35,2017-07-25 09:41:26
428,52.0515482035,-1.3083657995,94.35,2017-07-25 09:41:43
429,52.0498758461,-1.3047184143,93.39,2017-07-25 09:41:54
430,52.0476490259,-1.3010132778,92.42,2017-07-25 09:42:06
431,52.0452284161,-1.2979941163,90.5,2017-07-25 09:42:17
432,52.042450821,-1.2954840716,90.02,2017-07-25 09:42:28
433,52.0396451466,-1.2937826291,90.02,2017-07-25 09:42:38
434,52.03600673,-1.2923758104,89.06,2017-07-25 09:42:50
435,52.0329362713,-1.2907050457,88.58,2017-07-25 09:43:00
436,52.0299634617,-1.2882686779,87.62,2017-07-25 09:43:10
437,52.0268065855,-1.284926394,86.66,2017-07-25 09:43:21
438,52.0239379629,-1.2827780284,86.18,2017-07-25 09:43:30
439,52.0185515843,-1.2795820087,85.21,2017-07-25 09:43:46
440,52.0150472783,-1.2780862581,85.69,2017-07-25 09:43:56
441,52.0118230954,-1.2775593717,85.69,2017-07-25 09:44:05
442,52.0085916203,-1.2777679972,85.21,2017-07-25 09:44:14
443,52.0053683594,-1.2787693832,84.73,2017-07-25 09:44:23
444,52.0007078536,-1.2801644672,83.77,2017-07-25 09:44:36
445,51.997843422,-1.2800513953,83.77,2017-07-25 09:44:44
446,51.9957739301,-1.2791988719,84.25,2017-07-25 09:44:50
447,51.9928392582,-1.2770268694,85.69,2017-07-25 09:44:59
448,51.9869159348,-1.2727449741,90.02,2017-07-25 09:45:17
449,51.984746363,-1.2722612545,91.94,2017-07-25 09:45:23
450,51.976287514,-1.2712817453,98.19,2017-07-25 09:45:46
451,51.9726529531,-1.2700800318,100.6,2017-07-25 09:45:56
452,51.9690881297,-1.2681613304,103.0,2017-07-25 09:46:06
453,51.9660668727,-1.2657373678,105.4,2017-07-25 09:46:15
454,51.9513216801,-1.2422025762,161.16,2017-07-25 09:47:10
455,51.946752537,-1.2331934553,135.68,2017-07-25 09:47:29
456,51.9411431998,-1.2223828118,126.55,2017-07-25 09:47:51
457,51.9372449443,-1.2157103978,122.22,2017-07-25 09:48:05
458,51.9332475308,-1.2092104834,119.82,2017-07-25 09:48:19
459,51.9282187242,-1.2008014228,114.05,2017-07-25 09:48:37
460,51.9224109035,-1.191121079,105.88,2017-07-25 09:48:58
461,51.9170761574,-1.1822562944,101.08,2017-07-25 09:49:17
462,51.913226936,-1.175495116,97.71,2017-07-25 09:49:31
463,51.9106230978,-1.169721242,96.27,2017-07-25 09:49:42
464,51.9082008116,-1.1630553659,91.94,2017-07-25 09:49:54
465,51.9046554342,-1.15307956,86.66,2017-07-25 09:50:12
466,51.9009591825,-1.1425699107,82.81,2017-07-25 09:50:31
467,51.8964517303,-1.1299325153,78.48,2017-07-25 09:50:54
468,51.8921380676,-1.1181381717,73.2,2017-07-25 09:51:15
469,51.8894732092,-1.1123601068,69.83,2017-07-25 09:51:26
470,51.8865059316,-1.107085878,69.83,2017-07-25 09:51:37
471,51.8826893996,-1.1015006807,68.87,2017-07-25 09:51:50
472,51.8760940991,-1.0921810102,69.83,2017-07-25 09:52:12
473,51.869761236,-1.0831894074,66.95,2017-07-25 09:52:33
474,51.8627045956,-1.0731664114,62.14,2017-07-25 09:52:57
475,51.8576976657,-1.0657190066,66.95,2017-07-25 09:53:15
476,51.854038965,-1.0591920186,71.76,2017-07-25 09:53:30
477,51.8503031507,-1.0512534343,74.64,2017-07-25 09:53:47
478,51.8469082285,-1.0441998113,77.52,2017-07-25 09:54:02
479,51.8434105441,-1.0379548743,80.89,2017-07-25 09:54:16
480,51.8395495042,-1.0322472174,83.77,2017-07-25 09:54:30
481,51.8356625643,-1.0274053272,84.25,2017-07-25 09:54:43
482,51.8316384964,-1.0224418994,82.33,2017-07-25 09:54:56
483,51.8278243113,-1.0167260282,79.93,2017-07-25 09:55:09
484,51.8210065551,-1.0054977145,76.56,2017-07-25 09:55:33
485,51.8189930543,-1.0015137121,75.12,2017-07-25 09:55:41
486,51.8162988592,-0.9960845858,74.16,2017-07-25 09:55:52
487,51.8147355504,-0.9942151699,73.68,2017-07-25 09:55:57
488,51.8125915434,-0.9927098639,72.72,2017-07-25 09:56:03
489,51.8090329226,-0.9903343488,71.27,2017-07-25 09:56:13
490,51.8024254683,-0.9844154678,74.16,2017-07-25 09:56:33
491,51.7962547112,-0.9788742755,78.97,2017-07-25 09:56:52
492,51.7905877903,-0.9737252723,81.37,2017-07-25 09:57:09
493,51.7884381674,-0.9709554724,81.37,2017-07-25 09:57:16
494,51.7851309199,-0.9653608873,78.97,2017-07-25 09:57:28
495,51.7800681666,-0.956929028,80.41,2017-07-25 09:57:46
496,51.7733238358,-0.9457637463,84.73,2017-07-25 09:58:10
497,51.767815249,-0.9367138054,86.18,2017-07-25 09:58:30
498,51.7643837817,-0.9307323117,85.21,2017-07-25 09:58:43
499,51.762169702,-0.9257060196,83.77,2017-07-25 09:58:53
500,51.7577365972,-0.915176589,81.37,2017-07-25 09:59:14
501,51.7539409362,-0.906066969,79.93,2017-07-25 09:59:32
502,51.7493327335,-0.8953377977,80.41,2017-07-25 09:59:53
503,51.7441738397,-0.8831734769,87.14,2017-07-25 10:00:17
504,51.7415964045,-0.8770919032,90.02,2017-07-25 10:00:30
505,51.7397131585,-0.8726450521,92.42,2017-07-25 10:00:41
506,51.7376320995,-0.8677136432,94.83,2017-07-25 10:00:55
507,51.7362077627,-0.8643495664,96.27,2017-07-25 10:01:06
508,51.7348000221,-0.8610305842,97.71,2017-07-25 10:01:19
509,51.7332778685,-0.857438352,98.19,2017-07-25 10:01:35
510,51.7321063299,-0.8546745032,97.71,2017-07-25 10:01:49
511,51.7310142517,-0.852091955,96.75,2017-07-25 10:02:05
512,51.7302733753,-0.8503755927,96.75,2017-07-25 10:02:20
513,51.7293964606,-0.8486911654,96.75,2017-07-25 10:02:34
514,51.7280375026,-0.8468313888,98.19,2017-07-25 10:02:47
515,51.726230951,-0.845240755,101.56,2017-07-25 10:03:00
516,51.7243415862,-0.8443813585,103.0,2017-07-25 10:03:11
517,51.7222393211,-0.8441787679,104.92,2017-07-25 10:03:22
518,51.7184114736,-0.8440625947,106.84,2017-07-25 10:03:40
519,51.7151997797,-0.8441376127,107.32,2017-07-25 10:03:54
520,51.7129033059,-0.8450171258,108.77,2017-07-25 10:04:04
521,51.7105175648,-0.8457555715,109.73,2017-07-25 10:04:14
522,51.7085211631,-0.8455963992,110.69,2017-07-25 10:04:22
523,51.7065544333,-0.8447282854,111.65,2017-07-25 10:04:30
524,51.7045111768,-0.8429328818,113.09,2017-07-25 10:04:39
525,51.702735303,-0.8404675126,115.01,2017-07-25 10:04:48
526,51.7003866937,-0.8376509417,116.46,2017-07-25 10:04:59
527,51.6981778108,-0.8361118566,117.42,2017-07-25 10:05:08
528,51.6962988395,-0.8354403824,117.9,2017-07-25 10:05:15
529,51.6907744948,-0.8337355871,122.71,2017-07-25 10:05:35
530,51.684942618,-0.8321151137,130.88,2017-07-25 10:05:55
531,51.6825608164,-0.8310120553,130.4,2017-07-25 10:06:03
532,51.6792995017,-0.8287280705,128.47,2017-07-25 10:06:14
533,51.6764096729,-0.8259417582,125.59,2017-07-25 10:06:24
534,51.6740287095,-0.8226629253,122.22,2017-07-25 10:06:33
535,51.670997059,-0.8177246433,119.82,2017-07-25 10:06:45
536,51.6685027722,-0.8141746558,118.38,2017-07-25 10:06:54
537,51.666470496,-0.8125294559,116.94,2017-07-25 10:07:00
538,51.6625859868,-0.8096114639,112.61,2017-07-25 10:07:11
539,51.6585527826,-0.8056686167,108.77,2017-07-25 10:07:23
540,51.6556080524,-0.8021514025,106.36,2017-07-25 10:07:33
541,51.6526744701,-0.7983884308,103.96,2017-07-25 10:07:44
542,51.6506224964,-0.7967131399,102.52,2017-07-25 10:07:51
543,51.6483574547,-0.7957267575,100.6,2017-07-25 10:07:59
544,51.6459295526,-0.7942913566,97.71,2017-07-25 10:08:08
545,51.6440478992,-0.7922102977,95.31,2017-07-25 10:08:16
546,51.6430000775,-0.7900592498,94.83,2017-07-25 10:08:22
547,51.6417100187,-0.7859336771,93.39,2017-07-25 10:08:32
548,51.640212005,-0.7806898747,91.94,2017-07-25 10:08:45
549,51.6392474156,-0.7762609608,91.46,2017-07-25 10:08:57
550,51.6382818203,-0.7720861863,89.54,2017-07-25 10:09:09
551,51.6367730778,-0.7678898703,86.18,2017-07-25 10:09:22
552,51.6342310142,-0.7606624067,80.89,2017-07-25 10:09:44
553,51.6337968316,-0.7578386273,79.93,2017-07-25 10:09:52
554,51.63347614,-0.7549218088,78.97,2017-07-25 10:10:01
555,51.6327625047,-0.7529696636,78.97,2017-07-25 10:10:09
556,51.6315112542,-0.7510909438,80.41,2017-07-25 10:10:20
557,51.6307946853,-0.7495092787,80.89,2017-07-25 10:10:29
558,51.6303377878,-0.7473689597,81.85,2017-07-25 10:10:41
559,51.6298913676,-0.7456616499,82.33,2017-07-25 10:10:54
560,51.6296357196,-0.7450469211,83.29,2017-07-25 10:11:04
561,51.6296031978,-0.7449801173,83.29,2017-07-25 10:11:16
562,51.6295377351,-0.7448692247,81.37,2017-07-25 10:11:54
563,51.6291872878,-0.7440047991,80.89,2017-07-25 10:12:06
564,51.6286260355,-0.7423289213,80.41,2017-07-25 10:12:18
565,51.6279106401,-0.7396589499,81.37,2017-07-25 10:12:31
566,51.6269230843,-0.7359412406,80.89,2017-07-25 10:12:46
567,51.6260887496,-0.7321975473,78.97,2017-07-25 10:12:59
568,51.6248583701,-0.7267000247,78.48,2017-07-25 10:13:16
569,51.6234052833,-0.7215942722,78.48,2017-07-25 10:13:31
570,51.6214878391,-0.7167780306,77.04,2017-07-25 10:13:45
571,51.6194823012,-0.7127795275,75.6,2017-07-25 10:13:57
572,51.6162280273,-0.7071716152,78.0,2017-07-25 10:14:14
573,51.6125914548,-0.700839255,78.97,2017-07-25 10:14:32
574,51.610475108,-0.6970608607,80.89,2017-07-25 10:14:43
575,51.608987404,-0.6935775094,80.89,2017-07-25 10:14:53
576,51.6079410072,-0.6897606421,81.37,2017-07-25 10:15:03
577,51.6073562019,-0.6857667491,82.81,2017-07-25 10:15:13
578,51.6081155185,-0.6742799375,84.25,2017-07-25 10:15:43
579,51.6090390366,-0.6704769004,86.18,2017-07-25 10:15:55
580,51.6103881039,-0.6645275094,88.1,2017-07-25 10:16:16
581,51.6110112984,-0.6600856874,90.02,2017-07-25 10:16:32
582,51.6112259589,-0.6572015584,90.98,2017-07-25 10:16:44
583,51.6113061737,-0.6550578028,92.42,2017-07-25 10:16:56
584,51.6113687027,-0.6525849737,94.83,2017-07-25 10:17:11
585,51.6113436408,-0.6497793831,97.71,2017-07-25 10:17:28
586,51.6113748215,-0.6468364131,100.6,2017-07-25 10:17:47
587,51.6113996319,-0.6434447598,100.6,2017-07-25 10:18:10
588,51.6114172339,-0.6403924897,101.08,2017-07-25 10:18:31
589,51.6113878973,-0.6373373698,103.0,2017-07-25 10:18:53
590,51.6113704629,-0.634445278,105.88,2017-07-25 10:19:16
591,51.6113729775,-0.6324283406,106.36,2017-07-25 10:19:31
592,51.6113664396,-0.62973205,107.81,2017-07-25 10:19:46
593,51.6113910824,-0.6245444901,105.4,2017-07-25 10:20:12
594,51.611428801,-0.6216586009,104.44,2017-07-25 10:20:25
595,51.6114509292,-0.6187102664,104.44,2017-07-25 10:20:36
596,51.6112472489,-0.6146643218,105.4,2017-07-25 10:20:49
597,51.6105941311,-0.6106976699,102.52,2017-07-25 10:21:02
598,51.6094966885,-0.6069300044,99.15,2017-07-25 10:21:15
599,51.6080225632,-0.6035090145,96.27,2017-07-25 10:21:28
600,51.6063460149,-0.6005923636,95.31,2017-07-25 10:21:40
601,51.6043802071,-0.5971333198,96.27,2017-07-25 10:21:53
602,51.6027516872,-0.5942172557,94.83,2017-07-25 10:22:03
603,51.6013025399,-0.5906948447,92.42,2017-07-25 10:22:13
604,51.5998552367,-0.5857765954,94.35,2017-07-25 10:22:26
605,51.5975401551,-0.5774311535,95.31,2017-07-25 10:22:48
606,51.5744695533,-0.4626711644,94.83,2017-07-25 10:28:13
607,51.5742301662,-0.4605672229,59.74,2017-07-25 10:28:27
608,51.5739263222,-0.4583050311,53.01,2017-07-25 10:28:39
609,51.5735986736,-0.4556984268,49.16,2017-07-25 10:28:50
610,51.5730979387,-0.4516959842,47.24,2017-07-25 10:29:04
611,51.5722683817,-0.4467830993,46.28,2017-07-25 10:29:19
612,51.5709960926,-0.4415673763,44.84,2017-07-25 10:29:34
613,51.5693340451,-0.4362406768,45.32,2017-07-25 10:29:49
614,51.5668381657,-0.4286239576,45.32,2017-07-25 10:30:09
615,51.5637376998,-0.4192280956,44.84,2017-07-25 10:30:32
616,51.5615572315,-0.4125203099,45.8,2017-07-25 10:30:47
617,51.5583349764,-0.40273536,43.88,2017-07-25 10:31:08
618,51.5560368262,-0.3952947445,43.88,2017-07-25 10:31:23
619,51.5546768624,-0.3882906586,47.24,2017-07-25 10:31:36
620,51.5546038561,-0.3843520861,48.2,2017-07-25 10:31:43
621,51.5550977178,-0.3793117125,50.13,2017-07-25 10:31:52
622,51.5563011914,-0.3675111663,55.41,2017-07-25 10:32:13
623,51.557533415,-0.3591429256,57.82,2017-07-25 10:32:28
624,51.5593734104,-0.3472604044,61.66,2017-07-25 10:32:49
625,51.5595300682,-0.3418608662,62.14,2017-07-25 10:32:58
626,51.5589518845,-0.3377100639,62.14,2017-07-25 10:33:05
627,51.557705747,-0.3324795887,61.66,2017-07-25 10:33:14
628,51.5548831411,-0.320754312,61.66,2017-07-25 10:33:34
629,51.5544024389,-0.3169253748,61.18,2017-07-25 10:33:40
630,51.5542670712,-0.3118055407,58.78,2017-07-25 10:33:48
631,51.5544968192,-0.3016646951,54.45,2017-07-25 10:34:04
632,51.5547481924,-0.2948676422,49.16,2017-07-25 10:34:15
633,51.5545352083,-0.2897062339,45.8,2017-07-25 10:34:24
634,51.554263467,-0.2838001773,42.44,2017-07-25 10:34:35
635,51.5542813204,-0.2780174185,39.55,2017-07-25 10:34:46
636,51.5547936223,-0.2731100656,37.63,2017-07-25 10:34:56
637,51.5555764083,-0.2659661695,35.23,2017-07-25 10:35:12
638,51.5557674319,-0.2615268622,34.74,2017-07-25 10:35:22
639,51.5554155596,-0.2571769059,32.82,2017-07-25 10:35:32
640,51.5545662213,-0.2525893226,32.82,2017-07-25 10:35:43
641,51.5531815309,-0.2469825,29.94,2017-07-25 10:35:57
642,51.552391788,-0.24259164,30.9,2017-07-25 10:36:08
643,51.5514416154,-0.2362138499,36.67,2017-07-25 10:36:25
644,51.5504192747,-0.2297554258,43.4,2017-07-25 10:36:44
645,51.5495361574,-0.2241360303,48.68,2017-07-25 10:37:02
646,51.5489201713,-0.2206216659,52.53,2017-07-25 10:37:14
647,51.5483734198,-0.216872273,55.41,2017-07-25 10:37:27
648,51.5476392489,-0.2120902296,58.3,2017-07-25 10:37:43
649,51.5469945129,-0.2072402928,59.26,2017-07-25 10:37:58
650,51.546653118,-0.2029817831,60.22,2017-07-25 10:38:12
651,51.5463898424,-0.198929552,61.18,2017-07-25 10:38:26
652,51.5463387128,-0.1949003711,61.18,2017-07-25 10:38:40
653,51.5468390286,-0.188306747,61.18,2017-07-25 10:39:02
654,51.5472300444,-0.1837604865,58.78,2017-07-25 10:39:16
655,51.5470528509,-0.1814637613,57.34,2017-07-25 10:39:23
656,51.5286804736,-0.1685701311,55.89,2017-07-25 10:42:25
657,51.5272635128,-0.1661638543,56.86,2017-07-25 10:42:48
658,51.5260395873,-0.1647389308,61.18,2017-07-25 10:43:06
659,51.5254724678,-0.1642619167,57.82,2017-07-25 10:43:18
660,51.5250687115,-0.1639367826,54.45,2017-07-25 10:43:34
661,51.5245846566,-0.163650373,50.13,2017-07-25 10:43:57
662,51.5245096385,-0.1635953877,46.76,2017-07-25 10:44:21
663,51.5245012566,-0.1635999139,42.44,2017-07-25 10:44:36
664,51.5244572517,-0.1636684779,44.84,2017-07-25 10:44:47
665,51.524245441,-0.1636093017,41.95,2017-07-25 10:45:05
666,51.5241132583,-0.1635783724,39.07,2017-07-25 10:45:20
667,51.5240484662,-0.1635808032,37.63,2017-07-25 10:45:35
668,51.5240372345,-0.1635415759,37.63,2017-07-25 10:45:51
669,51.5240172856,-0.1634825673,38.59,2017-07-25 10:46:08
670,51.5239948221,-0.1634425018,39.07,2017-07-25 10:46:24
671,51.5239691734,-0.1634137519,41.47,2017-07-25 10:46:39
672,51.5238324646,-0.1633014344,51.09,2017-07-25 10:46:54
673,51.5236529242,-0.1631046273,57.82,2017-07-25 10:47:07
674,51.5234250203,-0.1630539168,64.07,2017-07-25 10:47:21
675,51.5233352501,-0.1629963331,63.58,2017-07-25 10:47:36
676,51.5232682787,-0.1629748754,63.58,2017-07-25 10:47:54
677,51.5232054982,-0.162974121,62.14,2017-07-25 10:48:12
678,51.5230780095,-0.1628813334,58.78,2017-07-25 10:48:35
679,51.5230247006,-0.1627687644,58.3,2017-07-25 10:48:51
680,51.5228479262,-0.1624844503,51.57,2017-07-25 10:49:04
681,51.5226267278,-0.1623218413,53.49,2017-07-25 10:49:16
682,51.522364039,-0.1622816082,53.49,2017-07-25 10:49:30
683,51.5220667329,-0.1623002999,53.97,2017-07-25 10:49:45
684,51.5218731947,-0.1622833684,56.86,2017-07-25 10:49:59
685,51.5216036327,-0.1622614078,56.37,2017-07-25 10:50:13
686,51.5215214062,-0.1621707156,58.78,2017-07-25 10:50:25
687,51.5214648284,-0.1621041633,62.62,2017-07-25 10:50:35
688,51.5214146208,-0.1622416265,70.31,2017-07-25 10:50:49
689,51.5213685203,-0.1622874755,70.79,2017-07-25 10:51:18
690,51.521308925,-0.1624440495,78.0,2017-07-25 10:51:33
691,51.5212668478,-0.1627389248,78.0,2017-07-25 10:51:48
692,51.521283444,-0.1629312057,67.43,2017-07-25 10:52:10
693,51.5212567896,-0.1630121749,59.26,2017-07-25 10:52:30
694,51.5212150477,-0.163144106,59.74,2017-07-25 10:52:38
695,51.5211542789,-0.1632543281,62.62,2017-07-25 10:52:49
696,51.5211085137,-0.1635669731,65.03,2017-07-25 10:53:04
697,51.5210618265,-0.1638158318,64.07,2017-07-25 10:53:18
698,51.5210638382,-0.1640794426,60.22,2017-07-25 10:53:30
699,51.5210009739,-0.1642566361,60.7,2017-07-25 10:53:42
700,51.5209914185,-0.164312711,59.26,2017-07-25 10:53:49
701,51.5208995529,-0.1644293871,58.78,2017-07-25 10:54:03
702,51.5208673663,-0.1644769125,59.26,2017-07-25 10:54:07
703,51.520907348,-0.1647371706,63.58,2017-07-25 10:54:23
704,51.5209153108,-0.1647733804,64.07,2017-07-25 10:54:25
705,51.5209537838,-0.1649669185,68.87,2017-07-25 10:54:41
706,51.5209744871,-0.1651146915,73.2,2017-07-25 10:54:57
707,51.5209374391,-0.1651883684,77.52,2017-07-25 10:55:10
708,51.520712804,-0.1652654819,70.79,2017-07-25 10:55:27
709,51.5205690544,-0.1653756201,69.35,2017-07-25 10:55:41
710,51.520518763,-0.1654062979,71.27,2017-07-25 10:55:45
711,51.5202530567,-0.1655682363,78.48,2017-07-25 10:55:59
712,51.5200578421,-0.1656761952,78.97,2017-07-25 10:56:13
713,51.5200114902,-0.1656967308,78.0,2017-07-25 10:56:26
714,51.5197931416,-0.1657941286,79.93,2017-07-25 10:56:43
715,51.5197073948,-0.1658089645,80.41,2017-07-25 10:56:47
716,51.5195542574,-0.16584903,78.97,2017-07-25 10:56:57
717,51.5193849429,-0.1658933703,78.97,2017-07-25 10:57:13
718,51.5193783212,-0.1658984832,79.45,2017-07-25 10:57:14
719,51.5193061531,-0.1659404766,79.93,2017-07-25 10:57:19
720,51.5191912372,-0.1660861541,78.48,2017-07-25 10:57:31
721,51.5189178195,-0.16625572,68.87,2017-07-25 10:57:45
722,51.5188348386,-0.1664120425,59.74,2017-07-25 10:58:04
723,51.5187961143,-0.1664702129,55.89,2017-07-25 10:58:17
724,51.518627638,-0.1665855478,49.65,2017-07-25 10:58:30
725,51.5186131373,-0.1666034851,48.68,2017-07-25 10:58:32
726,51.5185900033,-0.1666891482,47.72,2017-07-25 10:58:40
727,51.51844793,-0.1668784115,46.28,2017-07-25 10:58:57
728,51.5183558967,-0.1669670921,46.76,2017-07-25 10:59:07
729,51.5182600915,-0.1671814173,49.65,2017-07-25 10:59:22
730,51.5182430763,-0.1672050543,50.61,2017-07-25 10:59:24
731,51.5182263963,-0.1672353968,51.09,2017-07-25 10:59:26
732,51.5181837324,-0.1673089899,54.45,2017-07-25 10:59:39
733,51.5181859955,-0.1672867779,52.05,2017-07-25 10:59:56
734,51.5181817207,-0.167289041,49.65,2017-07-25 11:00:02
735,51.5181374643,-0.1672203094,49.65,2017-07-25 11:00:08
736,51.5181138273,-0.1672076527,49.65,2017-07-25 11:00:10
737,51.5179632884,-0.1671376638,52.53,2017-07-25 11:00:24
738,51.5178026911,-0.1670604665,55.89,2017-07-25 11:00:38
739,51.5177820716,-0.1670502406,56.86,2017-07-25 11:00:40
740,51.517720297,-0.1668038964,54.45,2017-07-25 11:00:54
741,51.5177289303,-0.1667352486,52.53,2017-07-25 11:00:56
742,51.5177270025,-0.1666835323,50.61,2017-07-25 11:00:58
743,51.5175593644,-0.1666163094,56.86,2017-07-25 11:01:13
744,51.5175490547,-0.1666087657,57.34,2017-07-25 11:01:14
745,51.5174994338,-0.1665693708,57.34,2017-07-25 11:01:18
746,51.5173648205,-0.1664413791,57.82,2017-07-25 11:01:33
747,51.5172566939,-0.1663381141,63.58,2017-07-25 11:01:49
748,51.5171230864,-0.1661904249,67.91,2017-07-25 11:02:05
749,51.5170021355,-0.1660976373,69.35,2017-07-25 11:02:16
750,51.5169059113,-0.1658426598,68.87,2017-07-25 11:02:31
751,51.5169047378,-0.1656022668,63.58,2017-07-25 11:02:40
752,51.5168322343,-0.1655264944,63.1,2017-07-25 11:02:47
753,51.5166269615,-0.1653825771,68.87,2017-07-25 11:03:04
754,51.5166130476,-0.1653530728,69.35,2017-07-25 11:03:06
755,51.5164833795,-0.1652198005,73.68,2017-07-25 11:03:20
756,51.516401656,-0.1650340576,72.72,2017-07-25 11:03:33
757,51.5162629355,-0.164830545,72.24,2017-07-25 11:03:47
758,51.5161435772,-0.1647086721,76.56,2017-07-25 11:04:01
759,51.5161104687,-0.1646903995,77.52,2017-07-25 11:04:04
760,51.5160386357,-0.1646388508,78.48,2017-07-25 11:04:09
761,51.5159967262,-0.164623009,78.97,2017-07-25 11:04:12
762,51.5158878453,-0.1644117013,78.0,2017-07-25 11:04:26
763,51.5157585964,-0.1641796064,75.12,2017-07-25 11:04:42
764,51.5156614501,-0.1640976314,76.08,2017-07-25 11:04:52
765,51.5155524015,-0.1639848109,78.48,2017-07-25 11:05:04
766,51.5154683311,-0.1638193522,80.41,2017-07-25 11:05:17
767,51.5154485498,-0.1637912728,80.89,2017-07-25 11:05:19
768,51.5153918043,-0.1637548115,81.85,2017-07-25 11:05:23
769,51.5152752958,-0.1635809708,82.81,2017-07-25 11:05:38
770,51.5152298659,-0.1634219661,80.89,2017-07-25 11:05:45
771,51.5151925664,-0.1633709203,79.45,2017-07-25 11:05:49
772,51.5151518304,-0.1633372251,78.0,2017-07-25 11:05:53
773,51.5151104238,-0.1632833295,77.04,2017-07-25 11:05:57
774,51.5150316339,-0.1632110775,77.52,2017-07-25 11:06:05
